#Exported for mctoolsr
"#ASV_ID"	"1"	"10"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"11"	"110"	"111"	"112"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"2"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"3"	"30"	"4"	"5"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"6"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"7"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"8"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"9"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"NTC1"	"NTC2"	"taxonomy"
"ASV_1007"	0	0	17	30	44	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	22	0	2	9	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	6	0	0	0	89	0	0	0	0	0	0	0	8	1	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium;ASV_1007"
"ASV_1008"	0	0	0	1	0	2	0	0	0	0	15	27	0	10	25	0	77	6	43	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	9	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Bathyarchaeia;NA;NA;NA;ASV_1008"
"ASV_1009"	0	0	0	0	0	0	0	3	1	0	0	5	0	2	4	1	0	0	34	0	0	0	0	0	0	14	53	1	16	25	3	9	13	1	36	0	11	0	22	0	3	0	1	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;ASV_1009"
"ASV_101"	0	2940	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	8	0	1	0	0	0	0	0	0	42	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	108	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;ASV_101"
"ASV_1010"	0	0	0	0	0	0	0	0	0	0	70	2	0	1	4	3	0	5	1	0	3	0	171	1	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Clostridiales;Oxobacteraceae;Oxobacter;ASV_1010"
"ASV_1011"	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	9	0	2	0	70	31	18	0	4	4	5	0	0	0	0	0	4	0	4	0	10	0	2	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	"Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;ASV_1011"
"ASV_1012"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	1	0	1	0	0	0	0	0	0	4	0	0	2	0	11	0	3	0	0	2	0	15	0	0	0	0	22	0	25	0	0	0	3	41	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Georgfuchsia;ASV_1012"
"ASV_1013"	0	5	1	0	0	249	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Paludisphaera;ASV_1013"
"ASV_1014"	0	0	1	0	0	0	0	6	2	0	0	6	0	37	5	26	5	0	23	0	0	1	32	16	0	16	1	9	9	3	3	3	6	0	11	0	5	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;ASV_1014"
"ASV_1015"	0	0	0	0	0	20	10	0	0	0	1	7	0	1	4	3	1	13	1	0	0	0	0	4	0	16	0	0	4	0	2	0	0	2	1	0	14	1	0	0	1	0	0	0	0	0	0	0	6	0	24	7	4	3	3	1	8	0	12	2	0	0	0	0	0	0	0	0	0	0	17	5	0	0	4	2	0	4	27	0	0	0	6	0	0	0	0	0	0	26	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_1015"
"ASV_1016"	0	0	0	0	0	0	0	0	0	0	71	16	0	16	2	0	0	0	19	0	0	0	76	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	15	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;ASV_1016"
"ASV_1017"	0	0	0	0	0	0	7	0	6	34	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	58	0	5	4	0	29	0	6	106	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;ASV_1017"
"ASV_1018"	0	0	0	0	0	0	0	0	0	0	0	12	0	24	9	82	0	1	0	0	21	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA;ASV_1018"
"ASV_1019"	0	1	1	0	4	0	0	0	24	0	0	0	0	14	1	26	1	0	0	0	0	0	0	6	0	1	0	6	1	12	0	0	1	0	0	0	2	2	0	0	16	0	2	0	1	0	0	5	0	0	0	6	6	3	19	0	5	0	0	0	0	0	0	3	0	0	0	0	33	0	0	0	37	0	5	2	1	6	2	0	0	0	0	0	0	0	0	0	0	10	0	0	"Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA;ASV_1019"
"ASV_102"	0	224	0	17	0	183	17	0	1	0	0	0	0	0	0	0	1	0	5	1458	0	5	0	0	0	12	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	10	8	0	0	0	2	37	0	0	0	0	85	12	0	0	15	0	1	1	0	0	0	0	716	0	0	17	0	0	0	128	100	33	1	0	30	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;ASV_102"
"ASV_1020"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	1	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;ASV_1020"
"ASV_1021"	0	0	0	0	23	1	0	0	0	0	0	33	0	0	35	0	0	0	0	0	0	0	0	0	0	7	0	0	18	2	0	0	33	26	2	0	0	6	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	17	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Patescibacteria;Berkelbacteria;NA;NA;NA;ASV_1021"
"ASV_1022"	0	0	0	0	3	0	8	1	33	0	0	4	1	8	3	1	0	21	1	0	0	22	2	2	0	22	8	0	18	11	3	0	0	0	1	0	10	0	1	0	0	0	1	3	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	4	0	1	0	16	6	2	3	0	0	2	0	0	0	19	0	3	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;ASV_1022"
"ASV_1023"	0	0	1	5	3	0	4	30	3	5	0	7	0	5	2	0	0	0	0	0	18	7	0	3	0	4	21	4	5	5	7	2	18	26	7	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	7	0	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	"Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;NA;ASV_1023"
"ASV_1024"	0	0	0	0	0	1	0	0	0	0	0	7	0	4	6	0	0	0	225	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;ASV_1024"
"ASV_1025"	0	0	0	0	0	0	0	0	0	34	10	6	29	3	0	0	0	9	0	0	0	0	141	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;ASV_1025"
"ASV_1026"	1	0	0	0	16	0	4	0	2	0	0	4	0	3	0	11	0	1	3	0	0	0	0	4	0	2	1	26	14	18	10	13	30	5	30	6	21	0	9	0	1	0	0	4	0	0	1	0	0	0	0	0	8	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;ASV_1026"
"ASV_1027"	0	97	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	11	0	0	0	0	0	0	5	0	0	0	4	24	2	4	0	0	3	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_1027"
"ASV_1028"	0	0	0	0	0	0	0	0	0	0	70	7	0	11	0	6	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	4	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;NA;ASV_1028"
"ASV_1029"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	52	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	12	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA;ASV_1029"
"ASV_103"	0	8	43	62	43	0	41	36	130	39	15	40	10	97	50	16	38	46	338	8	0	0	2	70	0	3	79	18	188	80	65	191	84	41	99	1	82	16	45	44	25	0	22	1	0	0	1	34	61	0	3	10	41	9	11	12	32	11	0	49	0	20	0	14	1	1	1	0	45	0	35	6	18	29	59	31	50	0	7	0	25	156	23	0	0	0	0	54	0	14	0	0	"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavitalea;ASV_103"
"ASV_1030"	0	0	4	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	2	4	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ASV_1030"
"ASV_1031"	0	0	2	32	19	0	1	22	22	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	2	0	0	11	1	10	1	0	0	0	0	2	1	0	0	8	0	1	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	6	0	14	49	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	"Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;ASV_1031"
"ASV_1032"	0	0	0	0	0	0	0	0	0	0	78	28	10	4	24	33	27	5	6	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	5	3	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA;ASV_1032"
"ASV_1033"	0	0	0	0	0	0	0	0	0	0	24	27	0	16	1	13	14	8	0	0	0	3	53	20	0	11	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	21	9	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;ASV_1033"
"ASV_1034"	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0	15	0	0	0	0	0	14	0	2	0	11	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	51	18	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	16	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;ASV_1034"
"ASV_1035"	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	2	6	21	8	10	0	60	52	2	18	0	4	6	0	0	2	0	2	3	3	0	0	8	2	0	3	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;NA;NA;ASV_1035"
"ASV_1036"	0	0	0	0	0	0	0	0	0	0	2	7	0	4	0	1	0	18	0	0	0	0	184	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia;ASV_1036"
"ASV_1037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;NA;ASV_1037"
"ASV_1038"	0	0	0	0	0	0	0	0	1	0	0	14	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	58	36	5	0	34	0	37	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;NA;NA;NA;NA;ASV_1038"
"ASV_1039"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	17	22	0	0	0	0	158	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ASV_1039"
"ASV_104"	0	383	0	0	1	587	25	0	0	105	24	0	1	3	26	36	0	4	0	47	0	12	0	31	52	0	0	0	0	0	0	0	0	8	0	0	2	10	0	0	235	0	19	0	0	0	0	66	0	123	0	0	0	93	234	2	3	0	0	0	0	0	0	32	0	158	19	32	141	0	0	0	229	0	242	9	13	0	1	0	0	0	0	0	0	1	36	1	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;ASV_104"
"ASV_1040"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	1	9	0	0	0	0	0	0	15	1	0	1	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;ASV_1040"
"ASV_1041"	0	39	9	0	4	0	0	29	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	10	7	15	0	7	8	2	0	0	10	0	10	21	0	4	0	0	0	0	6	0	8	0	0	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	33	0	0	1	0	0	5	0	0	1	0	0	0	14	0	0	0	1	0	0	1	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;ASV_1041"
"ASV_1042"	0	0	0	0	0	1	0	0	0	0	3	27	0	17	15	0	31	11	5	0	0	0	1	33	0	15	0	0	9	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	13	2	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus;ASV_1042"
"ASV_1043"	0	0	0	0	0	0	0	0	0	0	239	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;ASV_1043"
"ASV_1044"	0	0	0	0	0	0	0	0	0	0	0	23	0	17	2	11	5	15	86	0	0	2	0	1	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18	0	4	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	7	16	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;ASV_1044"
"ASV_1045"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	245	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ASV_1045"
